cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,cement_to_water_ratio,fine_aggregate_to_water_ratio,coarse_aggregate_to_water_ratio,strength
0.49999999999999994,0.45631608235948806,0.0,0.5449101796407185,0.15527950310559005,0.21296296296296324,0.45158053186151537,0.07417582417582418,0.3601916105457943,0.28049107816433333,0.214699185485976,57.21271848
0.5410958904109588,0.0,0.0,0.5049900199600799,0.0,0.7993827160493829,0.40140491721023586,0.07417582417582418,0.40464981189811566,0.28087147873532053,0.4342200229112152,31.6469484
0.2876712328767123,0.9518642181413468,0.0,0.5105788423153692,0.0,0.47777777777777786,0.20145509282488705,0.016483516483516484,0.21661333490702725,0.19595553045817388,0.32306187511657936,21.917063088
0.7853881278538812,0.06677796327212021,0.395,0.32135728542914177,0.3605590062111801,0.5123456790123457,0.29603612644254906,0.07417582417582418,0.6909605193798646,0.3418791427955467,0.47988862484622974,57.02655996
0.48881278538812784,0.5862548692264886,0.0,0.5105788423153692,0.0,0.5432098765432101,0.23908680381334668,0.016483516483516484,0.3641517644617349,0.21138488664349514,0.3448392993460896,24.437787344
0.5353881278538812,0.0,0.0,0.48023952095808387,0.10559006211180123,0.5703703703703704,0.5589563472152534,0.07417582417582418,0.4100874385842386,0.36008627527873954,0.37503385492124863,44.868340176
0.33789954337899536,0.0,0.0,0.48103792415169666,0.0,0.9228395061728398,0.5669844455594582,0.016483516483516484,0.2619674479451054,0.36297350715227744,0.4941611776935697,12.73462172
0.6643835616438356,0.0,0.0,0.560878243512974,0.0,0.43086419753086425,0.4806823883592575,0.07417582417582418,0.4713384963333562,0.2839260047487831,0.275743808139833,39.604880392
0.5410958904109588,0.0,0.0,0.6007984031936127,0.0,0.5154320987654324,0.46914199698946324,0.016483516483516484,0.3699374518817141,0.2596289067483663,0.2785569628000223,20.96696516
0.7351598173515981,0.061213132999443524,0.66,0.4491017964071855,0.26335403726708073,0.25,0.39136979427997987,0.005494505494505494,0.5755647432348246,0.3071948318907433,0.28644491604931166,32.0113857152707
0.5228310502283104,0.0,0.0,0.560878243512974,0.0,0.691358024691358,0.5694932262920223,0.24450549450549453,0.37091586137573385,0.31914447457654044,0.35959780581648637,37.91428524
0.11643835616438353,0.6649972175848637,0.0,0.6247504990019959,0.18633540372670804,0.6203703703703707,0.2257902659307578,0.07417582417582418,0.07269302994996918,0.15562730788472684,0.2969258843301913,26.8550902
0.25244292237442917,0.0,0.50195,0.30019960079840313,0.3220496894409937,0.6259259259259258,0.7771951831409936,0.15109890109890112,0.2496385320074612,0.5857422707453175,0.542877891948629,44.39535964
0.4566210045662101,0.0,0.0,0.6487025948103793,0.0,0.533950617283951,0.5594581033617663,0.4917582417582418,0.2974380252622154,0.27112107057411977,0.2564908457008013,26.74477404
0.9086757990867578,0.0,0.0,0.6247504990019959,0.0,1.0,0.04766683391871562,0.005494505494505494,0.6122541292577617,0.08781683038585847,0.41424199861525324,26.0621928
0.3106164383561644,0.0,0.47055,0.5182435129740519,0.21739130434782605,0.45959876543209877,0.6347466131460109,0.07417582417582418,0.23139346872852698,0.3691282396070255,0.3119929590197089,30.2335226
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.25895061728395063,0.28575012543903666,0.005494505494505494,0.5687829366018087,0.22934283226559588,0.24876464010581423,39.300132
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.44351851851851887,0.4059207225288508,0.24725274725274726,0.6658614187936087,0.4918642143557686,0.5763829529695133,82.5992248
0.3431735159817351,0.0,0.49375,0.1956087824351298,0.44006211180124216,0.5764197530864199,0.7401154039136981,0.271978021978022,0.371300939403578,0.6634801937549086,0.6295913742404886,60.9496784
1.0,0.0,0.0,0.40918163672654684,0.0,1.0,0.04766683391871562,0.005494505494505494,0.8054970143524217,0.17918955798365793,0.5817064927836235,41.63745564
0.13287671232876708,0.5230940456316083,0.7320000000000001,0.6502994011976047,0.35093167701863354,0.08549382716049436,0.29026593075765184,0.07417582417582418,0.07996569992180491,0.1694984874063708,0.11918682673289205,35.314271244
0.13036529680365294,0.5194769059543685,0.0,0.42994011976047886,0.35093167701863354,0.5820987654320988,0.4889613647767186,0.07417582417582418,0.11655342193810306,0.3605098484852734,0.4162516918521679,32.768036376
0.0319634703196347,0.48135781858653315,0.0,0.560878243512974,0.0,0.33580246913580236,0.7473657802308076,0.005494505494505494,0.02267607886139858,0.3896809014349584,0.2451430601725234,6.280436884
0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.44351851851851887,0.4059207225288508,0.15109890109890112,0.4356018628618822,0.32779457117202343,0.371583229423339,59.89478012
0.6735159817351597,0.0,0.0,0.5105788423153692,0.0,0.7395061728395063,0.35198193677872536,0.016483516483516484,0.49963256980765836,0.25767295519945893,0.4101715720346195,25.447869684
0.0,0.4257095158597663,0.0,0.560878243512974,0.0,0.2654320987654324,0.873055694932263,0.016483516483516484,0.0,0.43952399008949633,0.22249055843048926,7.675936308
0.34269406392694063,0.27017250973845297,0.378,0.5752495009980041,0.2577639751552795,0.10648148148148184,0.5704967385850475,0.07417582417582418,0.23932740816875467,0.31195244303539055,0.16361386299782954,33.399596392
1.0,0.0,0.0,0.32135728542914177,0.07763975155279502,0.7376543209876547,0.2057200200702458,0.07417582417582418,0.8714093162451738,0.2994312695568185,0.5658474358751318,79.98611076
0.1050228310502283,0.0,0.685,0.2894211576846306,0.49689440993788814,0.6203703703703707,0.5920722528850979,0.07417582417582418,0.12609212025099573,0.5057900232131676,0.5509719558323289,17.95395504
0.5342465753424657,0.0,0.0,0.48103792415169666,0.09316770186335402,0.5709876543209877,0.5594581033617663,0.07417582417582418,0.4089169825445613,0.3598249011702838,0.3746754542191031,44.86420332
0.4455707762557078,0.0,0.5877,0.42355289421157694,0.29565217391304344,0.6845679012345678,0.4000250878073257,0.271978021978022,0.3634651497498458,0.32569879167398924,0.45740261255707915,56.7438748
0.8630136986301369,0.0,0.0,0.560878243512974,0.0,0.4172839506172843,0.2965378825890619,0.016483516483516484,0.6122541292577617,0.21090239781778336,0.2713722727159317,34.569637164
0.5125570776255708,0.0,0.6895,0.6167664670658681,0.3354037267080745,0.0003086419753088876,0.49799297541394894,0.07417582417582418,0.3450247605652138,0.26305668918097364,0.10914916637210204,38.630650804
0.2577625570776256,0.1496939343350028,0.60945,0.27049900199600785,0.29844720496894406,0.6583333333333332,0.46808830908178645,0.271978021978022,0.2642105282024443,0.46041419315880155,0.5844707264040858,56.63355864
0.25130136986301366,0.0,0.6081000000000001,0.4675449101796407,0.17670807453416149,0.7919753086419754,0.46492724535875585,0.07417582417582418,0.20055224532566515,0.32794460349487614,0.46011048960138856,24.90387312
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.15771604938271633,0.751881585549423,0.15109890109890112,0.9999999999999999,0.7062366925526276,0.48752505302233917,58.79851328
0.14383561643835613,5.564830272676684e-05,0.71785,0.335808383233533,0.0,0.6314814814814818,0.7699448068238837,0.15109890109890112,0.14803395638848385,0.552875267044626,0.5122571062849142,36.56291228
0.9086757990867578,0.0,0.0,0.6247504990019959,0.0,1.0,0.04766683391871562,0.4917582417582418,0.6122541292577617,0.08781683038585847,0.41424199861525324,51.04190828
0.10730593607305933,0.4257095158597663,0.97,0.560878243512974,0.24844720496894407,0.4135802469135803,0.07275464124435538,0.07417582417582418,0.07612683617755236,0.12215981282806704,0.27018003578214045,24.5798194
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.15771604938271633,0.751881585549423,0.016483516483516484,0.9999999999999999,0.7062366925526276,0.48752505302233917,46.89815752
0.12054794520547946,0.510294936004452,0.0,0.5712574850299401,0.2826086956521739,0.23518518518518539,0.6866532865027597,0.07417582417582418,0.08383496009470578,0.3597993822047459,0.20689269059561932,23.786922
0.20168949771689498,0.0,0.6259,0.3201596806387226,0.306832298136646,0.8861111111111111,0.5233065730055195,0.03571428571428572,0.20051682253970685,0.4495715521606503,0.6236734985511188,22.7182342
0.3996575342465753,0.0,0.48695,0.31017964071856285,0.367391304347826,0.5336419753086421,0.7064977420973408,0.271978021978022,0.3712688513953696,0.5437930212409035,0.4980103769521198,55.6407132
0.0776255707762557,0.4507512520868114,0.63,0.4011976047904191,0.3105590062111801,0.37654320987654355,0.4264927245358756,0.07417582417582418,0.08068465269288333,0.35081842359388354,0.36488893484435847,29.06830816
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219474,0.7267080745341613,0.15771604938271633,1.0000000000000002,0.005494505494505494,0.7559562945540993,1.0000000000000002,0.6251530441854705,28.99936056
0.3431735159817351,0.0,0.49375,0.1956087824351298,0.44006211180124216,0.5764197530864199,0.7401154039136981,0.03571428571428572,0.371300939403578,0.6634801937549086,0.6295913742404886,42.29245784
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.25895061728395063,0.28575012543903666,0.15109890109890112,0.5687829366018087,0.22934283226559588,0.24876464010581423,71.69860924
0.3951369863013698,0.0,0.60675,0.3012375249500996,0.3074534161490683,0.7796296296296297,0.4603612644254893,0.005494505494505494,0.37117545531303786,0.4335966787833407,0.6014653606033944,23.80071152
0.10730593607305933,0.6566499721758488,0.0,0.43313373253493004,0.4037267080745341,0.1419753086419755,0.7501254390366283,0.07417582417582418,0.09806667871228217,0.47154078084200307,0.259251197222387,32.9569528
0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4500000000000002,0.6475163070747618,0.24725274725274726,0.6825108543053668,0.6065895966799226,0.5665312590590943,75.497622
0.14383561643835613,0.0,0.75,0.48103792415169666,0.3726708074534161,0.6851851851851856,0.33868539889613647,0.07417582417582418,0.11672662886424798,0.26746579236513884,0.4134559083292366,18.0297974
0.4824200913242009,0.7295492487479133,0.0,0.4291417165668663,0.26708074534161486,0.7589506172839511,0.04465629703963869,0.24725274725274726,0.38995656886411467,0.16824194508567197,0.4791458827488253,66.59648684
0.21159817351598176,0.0,0.5025999999999999,0.35025948103792426,0.23229813664596272,0.6339506172839506,0.7824887104867033,0.271978021978022,0.2003410267139,0.5471611904212792,0.5003807931433684,37.34202016
0.4611872146118721,0.211463550361714,0.0,0.8483033932135728,0.0,0.40432098765432123,0.19066733567486205,1.0,0.24943686747538438,0.06367180985809245,0.12099354577746846,55.260122448
0.4296803652968036,0.5383973288814692,0.0,0.5105788423153692,0.0,0.6086419753086423,0.2767185148018063,0.016483516483516484,0.32077781071069145,0.22681424282881618,0.3666167235755995,21.859147104
0.15057077625570775,0.11708402893711743,0.81915,0.0,0.177639751552795,0.7953703703703705,0.46690918213748134,0.15109890109890112,0.26378352834023167,0.726281000877778,1.0,32.8535314
0.9726027397260273,0.0,0.0,0.5049900199600799,0.21304347826086956,0.367283950617284,0.3161063723030608,0.07417582417582418,0.7223600627561975,0.24576594032707505,0.28986268606297383,56.83350668
0.4810502283105022,0.0,0.0,0.4499001996007983,0.24844720496894407,0.613271604938272,0.5725037631710992,0.07417582417582418,0.3808042469320019,0.3841787172694507,0.4119793591788612,25.10382116
0.20246575342465756,0.0,0.627,0.3224750499001994,0.24130434782608692,0.8919753086419755,0.52686904164576,0.271978021978022,0.20051481268748064,0.44955026793777914,0.6236150987310352,40.56876784
0.9086757990867578,0.0,0.0,0.6247504990019959,0.0,1.0,0.04766683391871562,0.016483516483516484,0.6122541292577617,0.08781683038585847,0.41424199861525324,33.21205892
0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.15771604938271633,0.6184144505770195,0.24725274725274726,0.8932249923631274,0.6674377648450527,0.5207992560649874,70.69886904
0.25130136986301366,0.0,0.6081000000000001,0.4675449101796407,0.17670807453416149,0.7919753086419754,0.46492724535875585,0.15109890109890112,0.20055224532566515,0.32794460349487614,0.46011048960138856,34.20490436
0.634703196347032,0.2643294379521425,0.0,0.8483033932135728,0.0,0.40432098765432123,0.0,1.0,0.3530989422703493,0.0,0.12099354577746846,43.698299404
0.5639269406392693,0.0,0.0,0.560878243512974,0.0,0.7592592592592595,0.5318615153035624,0.005494505494505494,0.4000708199118178,0.30422139414105004,0.3814554829359931,14.98920824
0.21159817351598176,0.0,0.5025999999999999,0.38658682634730535,0.23229813664596272,0.608024691358025,0.7722027094831911,0.271978021978022,0.19056689680966535,0.5146229432190628,0.45997115455846105,44.27814872
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.15771604938271633,0.751881585549423,0.005494505494505494,0.9999999999999999,0.7062366925526276,0.48752505302233917,41.2996124
0.11643835616438353,0.2838063439065109,0.0,0.560878243512974,0.0,0.2685185185185186,0.8758153537380833,0.24450549450549453,0.0826057158522377,0.44061834932143223,0.2234840892086486,26.322814728
0.14840182648401828,0.209794101279911,0.835,0.3375648702594809,0.24565217391304345,0.6367283950617284,0.4417962870045158,0.005494505494505494,0.1514056473193461,0.3991477004498429,0.5126635088296512,15.52010476
0.29623287671232873,0.0,0.6081000000000001,0.41684630738522954,0.208695652173913,0.7882716049382719,0.4627446061214251,0.15109890109890112,0.24908528881288136,0.3571255271983678,0.49963675715192446,42.69924868
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.44351851851851887,0.4059207225288508,0.24725274725274726,0.5186187985075493,0.37785157738374725,0.43406682379691297,79.29663476
0.9657534246575341,0.0,0.0,0.5369261477045908,0.0,1.0,0.04766683391871562,0.03571428571428572,0.698639191586899,0.12189135529642342,0.4766925046709869,48.4012152
0.2511415525114155,0.0,0.6239,0.29740518962075835,0.24347826086956517,0.8777777777777782,0.5156547917711991,0.271978021978022,0.24943686747538438,0.462885837871627,0.6434214303410184,47.8151606
0.25232876712328767,0.0,0.50185,0.29996007984031925,0.2704968944099379,0.6382716049382715,0.7766934269944807,0.005494505494505494,0.24961905038363566,0.585706484566842,0.5478934650821892,13.54130864
0.20168949771689498,0.0,0.6259,0.3581636726546906,0.306832298136646,0.858024691358025,0.5140491721023583,0.271978021978022,0.1900680710229772,0.4182793132853843,0.5766154951920366,33.56369168
0.12968036529680366,0.662771285475793,0.0,0.5105788423153692,0.0,0.7395061728395063,0.35198193677872536,0.016483516483516484,0.1007261689003782,0.25767295519945893,0.4101715720346195,9.617500724
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.44351851851851887,0.4059207225288508,0.15109890109890112,0.6658614187936087,0.4918642143557686,0.5763829529695133,79.40005616
0.42557077625570766,0.33667223149693937,0.0,0.44431137724550895,0.21739130434782605,0.3299382716049384,0.5908178625188161,0.07417582417582418,0.3403603107566501,0.39551856823259796,0.3174920386442315,42.140083644
0.6506849315068493,0.05564830272676684,0.47000000000000003,0.2814371257485029,0.3605590062111801,0.42283950617283983,0.6297039638735573,0.005494505494505494,0.6013597073844055,0.5304312138379232,0.4809161405177209,34.77027468
0.146324200913242,0.0,0.81635,0.436806387225549,0.13944099378881986,0.7950617283950616,0.46685900652282997,0.005494505494505494,0.1274991089737927,0.34679082150505275,0.4856032504270149,10.76272036
0.7431506849315068,0.13216471897607124,0.0,0.8483033932135728,0.0,0.40432098765432123,0.0,0.24450549450549453,0.41788773901720244,0.0,0.12099354577746846,41.542997428
0.3949771689497717,0.0,0.0,0.4890219560878244,0.0,0.8858024691358026,0.5368790767686906,0.016483516483516484,0.3021175940105305,0.34574506932002097,0.47535228516695915,14.2032056
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.15771604938271633,0.751881585549423,0.07417582417582418,0.9999999999999999,0.7062366925526276,0.48752505302233917,56.3991368
0.5114155251141552,0.46188091263216474,0.0,0.41716566866267457,0.2795031055900621,0.25,0.4917210235825389,0.07417582417582418,0.4174409197292931,0.3696085006009228,0.3081740231262359,61.23236356
0.5262557077625571,0.3964941569282137,0.0,0.8483033932135728,0.0,0.40432098765432123,0.0,0.07417582417582418,0.2883101455234962,0.0,0.12099354577746846,33.01900564
0.12557077625570773,0.6566499721758488,0.0,0.560878243512974,0.0,0.41481481481481497,0.46964375313597606,0.07417582417582418,0.08908459552692302,0.27954856782103926,0.2705774480934041,33.664355176
0.7853881278538812,0.06677796327212021,0.395,0.32135728542914177,0.3198757763975155,0.5123456790123457,0.29603612644254906,0.07417582417582418,0.6909605193798646,0.3418791427955467,0.47988862484622974,53.38612668
0.1824200913242009,0.7590428491930997,0.0,0.5105788423153692,0.0,0.6524691358024692,0.30180632212744607,0.016483516483516484,0.13941104657022776,0.23710048028569736,0.3812034888614033,12.37264682
0.634703196347032,0.2643294379521425,0.0,0.8483033932135728,0.0,0.40432098765432123,0.0,0.739010989010989,0.3530989422703493,0.0,0.12099354577746846,41.15137506
0.5022831050228309,0.0,0.0,0.6487025948103793,0.0,0.533950617283951,0.5168088309081786,0.03571428571428572,0.3280770621474268,0.2551247045506582,0.2564908457008013,20.77391188
0.4520547945205479,0.0,0.0,0.4970059880239521,0.0,0.8456790123456792,0.5042649272453588,0.016483516483516484,0.34183132544480965,0.3276657697817335,0.4557111093558195,15.57526284
0.39954337899543374,0.3249860879243183,0.455,0.5497005988023951,0.21739130434782605,0.4490740740740744,0.17962870045158064,0.07417582417582418,0.28674651244356175,0.1694052728678705,0.2885129200779778,43.57833058
0.26678082191780816,0.0,0.62065,0.29333333333333345,0.35186335403726704,0.8570987654320992,0.5040391369794279,0.15109890109890112,0.26421209789760824,0.46039652954698745,0.6395476229699921,37.2661778
0.08584474885844745,0.5826377295492489,0.0,0.560878243512974,0.0,0.7592592592592595,0.5341194179628699,0.016483516483516484,0.0609014689420419,0.3051167789671793,0.3814554829359931,14.58931216
0.13196347031963473,0.6956037840845855,0.0,0.37245508982035935,0.3788819875776397,0.7663580246913582,0.23632714500752638,0.07417582417582418,0.12989307338285358,0.2829769771790454,0.5298408386089823,39.455953576
0.1084474885844749,0.6566499721758488,0.0,0.43153692614770467,0.3913043478260869,0.14135802469135816,0.7493728048168593,0.07417582417582418,0.09925068743967577,0.4723174169031406,0.2600785743891818,32.96384756
0.14794520547945206,0.6961602671118531,0.0,0.652694610778443,0.0,0.5388888888888892,0.24736578023080802,0.07417582417582418,0.08969029914270135,0.15246405482494657,0.25574186098975327,33.947729812
0.15269406392694063,0.11747356705620479,0.62125,0.2920558882235529,0.33633540372670806,0.8635802469135805,0.5071500250878074,0.271978021978022,0.1664967320934216,0.46286066048364566,0.6433897415079606,48.15300384
0.6643835616438356,0.0,0.0,0.560878243512974,0.0,0.43086419753086425,0.4806823883592575,0.016483516483516484,0.4713384963333562,0.2839260047487831,0.275743808139833,27.742445812
0.4246575342465753,0.5342237061769617,0.0,0.560878243512974,0.0,0.40432098765432123,0.3105870546914198,0.24450549450549453,0.3012679048728668,0.2164736811803662,0.2671994434476622,50.526869708
0.6735159817351597,0.0,0.0,0.5105788423153692,0.0,0.7395061728395063,0.35198193677872536,0.07417582417582418,0.49963256980765836,0.25767295519945893,0.4101715720346195,33.082437432
0.1187214611872146,0.4841402337228715,0.925,0.8483033932135728,0.21739130434782605,0.13580246913580263,0.045158053186151514,0.07417582417582418,0.04484066722216412,0.015080165492706132,0.048204343503895686,24.3385028
0.8515981735159817,0.0,0.0,0.8483033932135728,0.0,0.40432098765432123,0.0,0.4917582417582418,0.48267653576405534,0.0,0.12099354577746846,42.620648416
0.48173515981735154,0.0,0.0,0.4491017964071855,0.24844720496894407,0.6141975308641978,0.5720020070245859,0.07417582417582418,0.3816351313993003,0.3844595000331475,0.4129024065548137,25.0969264
0.6378995433789953,0.0,0.0,0.5105788423153692,0.0,0.9370370370370371,0.47742097340692413,0.016483516483516484,0.4735077173552925,0.30910414248386303,0.4759147395199328,14.54104884
0.4824200913242009,0.4034501947690596,0.0,0.4530938123752495,0.24844720496894407,0.2043209876543215,0.5770195684897141,0.07417582417582418,0.3806260142327097,0.3841288466914237,0.26798090967317245,40.925226932
0.17358447488584472,0.3611574846967168,0.593,0.46459081836327343,0.11086956521739129,0.6367283950617284,0.38334169593577516,0.005494505494505494,0.1424737829628739,0.2951205874573278,0.40908716736878437,20.72564856
0.4824200913242009,0.7295492487479133,0.0,0.4291417165668663,0.26708074534161486,0.7589506172839511,0.04465629703963869,0.016483516483516484,0.38995656886411467,0.16824194508567197,0.4791458827488253,42.79577532
0.37442922374429216,0.31719532554257096,0.0,0.8483033932135728,0.0,0.40432098765432123,0.19066733567486205,0.4917582417582418,0.19760583007790197,0.06367180985809245,0.12099354577746846,48.695621452
0.2511415525114155,0.3931552587646078,0.0,0.652694610778443,0.0,0.532098765432099,0.39136979427997987,0.016483516483516484,0.15876438927634864,0.2063426084247672,0.2536796133204925,15.0305768
0.3996575342465753,0.0,0.48695,0.31017964071856285,0.367391304347826,0.5336419753086421,0.7064977420973408,0.07417582417582418,0.3712688513953696,0.5437930212409035,0.4980103769521198,48.28400428
